,id,name,host_id,host_name,host_since,neighbourhood,neighbourhood_group,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,last_review,bathrooms,shared,last_review_year,host_since_year,hot.s,hot,predicted_price
5206,917503187055270016,Rental unit in New York · ★3.67 · 1 bedroom · 2 beds · 1 bath,51589519,Noomi,16786,Hell's Kitchen,Manhattan,40.76177387,-73.99225738,Entire home/apt,3,1 bath,1,2,3,19632,1,0,2023,2015,1,0,284.93
5207,776975856045992832,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,19758179,Telmo,16292,Bushwick,Brooklyn,40.69875,-73.91391,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2014,1,0,150.40
5208,51470096,Townhouse in Brooklyn · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,37787619,Trey,16623,Bedford-Stuyvesant,Brooklyn,40.67709,-73.91996,Private room,1,1.5 shared baths,1,1,34,19602,1.5,1,2023,2015,0,0,66.12
5209,639920141110609280,Home in Bronx · ★4.80 · 1 bedroom · 3 beds · 1 bath,198871095,Jonathan,17711,Williamsbridge,Bronx,40.87977,-73.85488,Entire home/apt,4,1 bath,1,3,40,19598,1,0,2023,2018,1,0,138.86
5210,949280014906858880,Hotel in New York · 1 bedroom · 1 bed · 1 bath,215565541,LuxUrban,17789,Midtown,Manhattan,40.760894,-73.9694874,Private room,2,1 bath,1,1,0,NA,1,0,2022.6,2018,1,1,328.83
5211,725338828716628608,Townhouse in New York · ★4.86 · 5 bedrooms · 7 beds · 4 baths,229489983,Devin,17871,Harlem,Manhattan,40.81821,-73.94538,Entire home/apt,14,4 baths,5,7,36,19645,4,0,2023,2018,1,0,832.93
5212,719132295331082752,Townhouse in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 private bath,192353876,Tonya,17680,Bedford-Stuyvesant,Brooklyn,40.68389,-73.9395,Private room,2,1 private bath,1,1,30,19655,1,0,2023,2018,1,0,128.34
5213,758954422050271232,Rental unit in Brooklyn · ★4.85 · 2 bedrooms · 4 beds · 1 bath,118404940,Reginald,17224,Canarsie,Brooklyn,40.6342335,-73.9072025,Entire home/apt,6,1 bath,2,4,27,19614,1,0,2023,2017,1,0,221.07
5214,898425696243041792,Hotel in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,159355723,Outsite,17489,Chelsea,Manhattan,40.7449073,-73.9999705,Private room,2,1 shared bath,1,1,3,19622,1,1,2023,2017,0,0,166.38
5215,811817861666994304,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,144967484,Dani,17386,Sunnyside,Queens,40.74289,-73.9129,Private room,2,1.5 baths,1.2,1,12,19628,1.5,0,2023,2017,1,0,111.96
5216,721751344187456256,Condo in Brooklyn · ★4.93 · 2 bedrooms · 2 beds · 1 bath,135192905,John,17332,South Slope,Brooklyn,40.66189,-73.98598,Entire home/apt,4,1 bath,2,2,72,19652,1,0,2023,2017,1,0,221.92
5217,731237194552561536,Rental unit in New York · ★4.92 · Studio · 1 bed · 1 bath,95303084,David,17059,Upper West Side,Manhattan,40.78842,-73.96844,Entire home/apt,4,1 bath,1.2,1,39,19651,1,0,2023,2016,1,0,278.19
5218,837943422499844352,Rental unit in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 bath,1033970,Sacred Space Style,15215,Bedford-Stuyvesant,Brooklyn,40.69128293,-73.93523643,Entire home/apt,4,1 bath,1,1,20,19608,1,0,2023,2011,1,0,205.05
5219,939673041546448896,Rental unit in New York · 3 bedrooms · 3 beds · 1 bath,523016891,Jenmar,19539,Hell's Kitchen,Manhattan,40.75334924,-73.99482054,Entire home/apt,6,1 bath,3,3,2,19622,1,0,2023,2023,1,0,434.29
5220,921643385169345792,Rental unit in Brooklyn · 2 bedrooms · 2 beds · 1 bath,521935328,Annette,19533,Bedford-Stuyvesant,Brooklyn,40.68803058,-73.93494127,Entire home/apt,3,1 bath,2,2,0,NA,1,0,2023,2023,1,0,205.38
5221,52031266,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,120813240,Magalita,17239,Bushwick,Brooklyn,40.68611,-73.90804,Entire home/apt,2,1 bath,1,1,1,18994,1,0,2022,2017,1,0,119.94
5222,36004196,Rental unit in Queens · ★5.0 · 1 bedroom · 2 beds · 1 bath,270878146,Zurita,18070,Maspeth,Queens,40.72327,-73.91083,Entire home/apt,5,1 bath,1,2,4,19631,1,0,2023,2019,1,0,171.59
5223,905007146786168704,Hotel in New York · 1 bedroom · 1 bed · 1 private bath,326084746,Suiteness,18271,Midtown,Manhattan,40.7634381,-73.9805361,Private room,3,1 private bath,1,1,0,NA,1,0,2022.6,2020,1,1,368.65
5224,893479912775929088,Rental unit in New York · ★4.25 · 1 bedroom · 2 beds · 1 bath,401202937,Eliza,18759,Midtown,Manhattan,40.74594641,-73.98889225,Private room,3,1 bath,1.2,2,8,19628,1,0,2023,2021,1,1,377.03
5225,780587217645146368,Condo in New York · 1 bedroom · 1 bed · 1 bath,68437552,Ronald,16913,Harlem,Manhattan,40.80975,-73.9434,Entire home/apt,4,1 bath,1,1,1,19363,1,0,2023,2016,1,0,206.19
5226,856019361349027712,Rental unit in Brooklyn · ★4.94 · 2 bedrooms · 3 beds · 1 bath,65613634,Sam,16894,Bedford-Stuyvesant,Brooklyn,40.68907993,-73.93816656,Entire home/apt,5,1 bath,2,3,18,19657,1,0,2023,2016,1,0,240.11
5227,710975092843486592,Rental unit in Queens · ★4.98 · 1 bedroom · 2 beds · 1 bath,261879033,Fritzlene,18030,Queens Village,Queens,40.7101,-73.7302,Entire home/apt,4,1 bath,1,2,66,19653,1,0,2023,2019,1,0,133.76
5228,573610185765083264,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,17151,Chelsea,Manhattan,40.7466318,-73.9971717,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2016,1,0,326.58
5229,844999020673083648,casa particular in Queens · 1 bedroom · 1 bed · 1 shared bath,485492389,Christian,19293,Jackson Heights,Queens,40.75275208,-73.89487198,Shared room,1,1 shared bath,1,1,1,19432,1,1,2023,2022,0,0,72.07
5230,785428398711517440,Serviced apartment in New York · 4 bedrooms · 4 beds · 3 baths,162280872,Urban Furnished,17511,Greenwich Village,Manhattan,40.7346342,-73.992897,Entire home/apt,8,3 baths,4,4,0,NA,3,0,2023,2017,1,0,677.64
5231,701924156799918080,Condo in New York · ★New · 1 bedroom · 1 bed · 1 bath,10736301,Sean,16059,Upper West Side,Manhattan,40.76854545,-73.98407401,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.4,2013,1,0,194.89
5232,894190507624056064,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,448326434,Boomerang,19057,Upper East Side,Manhattan,40.77626546,-73.95547848,Entire home/apt,3,1 bath,1,1,0,NA,1,0,2022.8,2022,1,0,259.13
5233,770483747373569408,Guesthouse in The Bronx · ★4.80 · 1 bedroom · 2 beds · 1 bath,142500682,Ruben,17372,North Riverdale,Bronx,40.91114684,-73.90104957,Entire home/apt,3,1 bath,1,2,5,19637,1,0,2023,2017,1,0,140.75
5234,813700178841582720,Condo in New York · 1 bedroom · 2 beds · 1 bath,389697794,David,18680,Midtown,Manhattan,40.7526556,-73.9724804,Entire home/apt,4,1 bath,1,2,0,NA,1,0,2023,2021,1,1,362.43
5235,667532032936313984,Rental unit in Brooklyn · ★4.89 · Studio · 1 bed · 1 bath,402187116,James&Laureta,18765,Bedford-Stuyvesant,Brooklyn,40.68322,-73.93996,Entire home/apt,2,1 bath,1,1,80,19646,1,0,2023,2021,1,0,154.41
5236,903716640338198144,Rental unit in Queens · 3 bedrooms · 3 beds · 1 bath,501499086,CrossOver,19405,Woodside,Queens,40.7437936,-73.9109578,Entire home/apt,4,1 bath,3,3,0,NA,1,0,2023,2023,1,0,188.14
5237,766662217155646208,Hotel in New York · 1 bedroom · 2 beds · 1 bath,174792040,RoomPicks By Victoria,17584,Murray Hill,Manhattan,40.75067,-73.97865,Private room,4,1 bath,1,2,1,19532,1,0,2023,2018,1,0,371.52
5238,569027705499837184,Rental unit in New York · ★4.80 · 1 bedroom · 2 beds · 1 bath,126473908,Oyenbhen Joy,17274,East Harlem,Manhattan,40.7886,-73.94796,Entire home/apt,3,1 bath,1,2,10,19604,1,0,2023,2017,1,0,169.67
5239,776027620120107392,Rental unit in New York · 3 bedrooms · 3 beds · 2 baths,2867137,Avi,15529,Murray Hill,Manhattan,40.74433,-73.97167,Entire home/apt,6,2 baths,3,3,1,19531,2,0,2023,2012,1,0,492.77
5240,654949802542096768,Home in Brooklyn · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,465545416,The Morency Group,19165,Canarsie,Brooklyn,40.63034,-73.90366,Shared room,2,1 shared bath,1,1,83,19654,1,1,2023,2022,0,0,72.42
5241,832141142098171648,Rental unit in New York · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,55847468,Roman,16824,Midtown,Manhattan,40.75902814,-73.97201298,Private room,4,1 shared bath,1.4,2,30,19649,1,1,2023,2016,0,1,218.78
5242,711700544544457728,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 2 baths,421444,Evianna,15036,Harlem,Manhattan,40.80895,-73.94747,Entire home/apt,3,2 baths,1,1,3,19331,2,0,2022,2011,1,0,242.65
5243,744770140662278272,Serviced apartment in Brooklyn · 4 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,East Flatbush,Brooklyn,40.65382,-73.95044,Private room,1,2 shared baths,4,1,0,NA,2,1,2022.8,2012,0,0,61.22
5244,954330013939237888,Home in Queens · 1 bedroom · 1 bed · 1.5 shared baths,519259891,Dindial,19518,Jamaica,Queens,40.7015762,-73.812889,Private room,1,1.5 shared baths,1,1,0,NA,1.5,1,2023,2023,0,0,76.75
5245,649171234457483392,Townhouse in New York · ★4.86 · 3 bedrooms · 7 beds · 4 baths,464234569,Aiping,19157,Harlem,Manhattan,40.81747,-73.94556,Entire home/apt,8,4 baths,3,7,21,19447,4,0,2023,2022,1,0,624.97
5246,622356145248398976,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,174792040,RoomPicks By Victoria,17584,Theater District,Manhattan,40.75946,-73.98724,Entire home/apt,12,3 baths,3,6,0,NA,3,0,2023,2018,1,1,939.97
5247,836819035874433408,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,19376,Hell's Kitchen,Manhattan,40.76085178,-73.98853958,Entire home/apt,12,3 baths,3,6,0,NA,3,0,2023,2023,1,0,791.97
5248,766207764085862784,Home in Queens · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,488801886,Jerome,19318,Jamaica,Queens,40.67996,-73.79327,Private room,2,1 shared bath,1,1,20,19601,1,1,2023,2022,0,0,79.73
5249,1005389401258246656,Rental unit in Brooklyn · ★New · 2 bedrooms · 3 beds · 1 bath,541297401,Mark,19640,Manhattan Beach,Brooklyn,40.57540712,-73.94661248,Entire home/apt,6,1 bath,2,3,0,NA,1,0,2023,2023,1,0,339.41
5250,998043502120816896,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,94874135,Melga,17056,Harlem,Manhattan,40.80551032,-73.95185647,Entire home/apt,3,1 bath,1,1,0,NA,1,0,2022.8,2016,1,0,171.89
5251,698366661755651712,Condo in New York · 3 bedrooms · 4 beds · 2.5 baths,143882962,Sean,17380,East Harlem,Manhattan,40.79937,-73.94579,Entire home/apt,7,2.5 baths,3,4,0,NA,2.5,0,2022,2017,1,0,435.59
5252,892766908584747264,Home in Staten Island · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,440886754,Zaira,19009,Huguenot,Staten Island,40.52715449,-74.16615576,Private room,1,1.5 shared baths,1,1,4,19615,1.5,1,2023,2022,0,0,97.56
5253,556247091679540864,Rental unit in Queens · ★4.97 · 1 bedroom · 1 bed · 1 bath,433944579,Jinfa,18960,Jackson Heights,Queens,40.75401,-73.85355,Entire home/apt,2,1 bath,1,1,30,19580,1,0,2023,2021,1,0,109.55
5254,555056971119508992,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,51501835,Jeniffer,16785,Lower East Side,Manhattan,40.71812,-73.99371,Entire home/apt,2,1 bath,1,1,2,19624,1,0,2023,2015,1,0,250.93
5255,880478634300478208,Rental unit in Queens · ★4.74 · 2 bedrooms · 3 beds · 1 bath,44305915,Romaine,16693,Jamaica,Queens,40.6826638,-73.78192794,Entire home/apt,6,1 bath,2,3,23,19644,1,0,2023,2015,1,0,210.22
5256,784840483028971008,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,264092618,M Mainul,18041,East Elmhurst,Queens,40.76571,-73.87404,Private room,1,1 shared bath,1,1,0,NA,1,1,2023,2019,0,0,57.69
5257,782404014855199872,Rental unit in New York · Studio · 1 bed · 1 bath,107434423,Blueground,17151,East Harlem,Manhattan,40.78617,-73.9499885,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2016,1,0,138.03
5258,766278199081581952,Rental unit in Queens · ★4.77 · 3 bedrooms · 4 beds · 1 bath,488152765,Shayara,19313,Astoria,Queens,40.76903,-73.92831,Entire home/apt,10,1 bath,3,4,71,19638,1,0,2023,2022,1,0,329.65
5259,877621410232403968,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,2276965,Ledora,15462,Williamsburg,Brooklyn,40.71057568,-73.95608336,Private room,2,1 shared bath,2,1,9,19626,1,1,2023,2012,0,0,104.66
5260,587685396835692288,Rental unit in New York · ★4.81 · 1 bedroom · 1 bed · 1 bath,72574297,Thais Navarro Leite,16938,Gramercy,Manhattan,40.73663,-73.98579,Entire home/apt,2,1 bath,1,1,48,19645,1,0,2023,2016,1,0,218.10
5261,856613421883736960,Home in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,143127602,Latisha,17376,Cypress Hills,Brooklyn,40.68239358,-73.88274348,Private room,2,1 shared bath,1.8,1,4,19550,1,1,2023,2017,0,0,79.38
5262,695755456324715776,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 bath,457440001,Chavis,19116,Bushwick,Brooklyn,40.69302,-73.916,Entire home/apt,2,1 bath,1,1,39,19631,1,0,2023,2022,1,0,143.15
5263,830486507097060736,Rental unit in New York · ★4.90 · 1 bedroom · 2 beds · 1 bath,433726339,Marvelous Travel,18958,Tribeca,Manhattan,40.71528276,-74.00913714,Entire home/apt,4,1 bath,1,2,10,19519,1,0,2023,2021,1,1,415.80
5264,676802005388260480,Serviced apartment in Brooklyn · ★4.90 · 2 bedrooms · 4 beds · 1 bath,470975288,Derwin,19195,Brownsville,Brooklyn,40.67052071,-73.91545523,Entire home/apt,4,1 bath,2,4,10,19599,1,0,2023,2022,1,0,208.92
5265,818087759889734912,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,162280872,Urban Furnished,17511,Lower East Side,Manhattan,40.7193634,-73.985112,Entire home/apt,3,1 bath,1,1,0,NA,1,0,2023,2017,1,0,290.77
5266,855424827072330112,Home in New York · 1 bedroom · 1 bed · 1 bath,12589970,Katie,16127,Upper East Side,Manhattan,40.77115149,-73.95614952,Entire home/apt,1,1 bath,1,1,0,NA,1,0,2022.4,2014,1,0,159.25
5267,939855522492183680,Rental unit in New York · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,404575129,Rallie,18778,East Harlem,Manhattan,40.7995,-73.9377,Private room,2,1 shared bath,1,1,10,19644,1,1,2023,2021,0,0,115.93
5268,740482688468999424,Serviced apartment in New York · Studio · 1 bed · 1 bath,162280872,Urban Furnished,17511,Upper East Side,Manhattan,40.7749268,-73.9481632,Entire home/apt,3,1 bath,1,1,1,19603,1,0,2023,2017,1,0,244.06
5269,697084440536201856,Home in Brooklyn · ★4.76 · 5 bedrooms · 6 beds · 3 baths,475785151,David,19223,Crown Heights,Brooklyn,40.67234602,-73.94819574,Entire home/apt,10,3 baths,5,6,45,19641,3,0,2023,2022,1,0,505.48
5270,721685706479070848,Loft in New York · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,4446593,Valeria,15693,East Village,Manhattan,40.73202,-73.99084,Shared room,2,1 shared bath,1.2,2,30,19653,1,1,2023,2012,0,0,130.79
5271,49317436,Hotel in New York · Studio · 1 bed · 3 shared baths,395671107,Esplanade 99,18722,Upper West Side,Manhattan,40.79762,-73.97203,Private room,2,3 shared baths,1,1,2,18997,3,1,2022,2021,0,0,102.13
5272,829030814348422400,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,125620407,Ahnaf,17269,Borough Park,Brooklyn,40.64113,-73.98445,Private room,2,1 shared bath,1.8,1,11,19624,1,1,2023,2017,0,0,96.46
5273,653121626548977536,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,386678438,James,18657,Upper West Side,Manhattan,40.79878,-73.96113,Private room,2,1.5 baths,1.4,2,4,19552,1.5,0,2023,2021,1,0,317.28
5274,902718214390417920,Rental unit in Brooklyn · 4 bedrooms · 1 bed · 1 shared bath,3223938,Eugene,15563,Bushwick,Brooklyn,40.68837721,-73.91877057,Private room,1,1 shared bath,1.6,1,0,NA,1,1,2022.6,2012,0,0,72.46
5275,989188722816855808,Rental unit in Brooklyn · ★New · 3 bedrooms · 3 beds · 1 bath,136024214,Gabriel,17337,Cypress Hills,Brooklyn,40.67747,-73.89278,Entire home/apt,8,1 bath,3,3,2,19646,1,0,2023,2017,1,0,282.76
5276,978331584389225984,Rental unit in Brooklyn · ★New · 3 bedrooms · 4 beds · 1 bath,3672774,Alison & Dane,15608,Crown Heights,Brooklyn,40.67345427,-73.95206791,Entire home/apt,6,1 bath,3,4,0,NA,1,0,2022.8,2012,1,0,270.23
5277,651315208890296448,Home in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,371421385,Patrick,18545,Cypress Hills,Brooklyn,40.68349,-73.87377,Private room,3,1 shared bath,1,1,106,19658,1,1,2023,2020,0,0,92.58
5278,710743600315683072,Rental unit in New York · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,401202937,Eliza,18759,Midtown,Manhattan,40.74791,-73.98677,Private room,3,1 shared bath,1.6,2,21,19645,1,1,2023,2021,0,1,201.81
5279,838398942008603776,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,19376,Midtown,Manhattan,40.75652104,-73.98193939,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2023,1,1,309.37
5280,989832634398735616,Rental unit in Brooklyn · ★New · 1 bedroom · 2 baths,525095641,Kristina,19549,Williamsburg,Brooklyn,40.71551196,-73.95795548,Private room,2,2 baths,1.4,1.6,0,NA,2,0,2023,2023,1,0,275.19
5281,836824014581757312,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,19376,Hell's Kitchen,Manhattan,40.7611,-73.98833,Entire home/apt,2,1 bath,1,1,1,19583,1,0,2023,2023,1,0,286.26
5282,827637596661542272,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,493207893,Leo,19354,Williamsburg,Brooklyn,40.7073979,-73.94935,Private room,1,1.5 shared baths,1,1,0,NA,1.5,1,2022.6,2022,0,0,78.20
5283,660753493694916864,Rental unit in Queens · ★5.0 · 2 bedrooms · 2 beds · 1 bath,425579321,Jatinder,18902,Jamaica,Queens,40.67561,-73.79323,Entire home/apt,5,1 bath,2,2,3,19604,1,0,2023,2021,1,0,192.97
5284,916555518023005568,Rental unit in Queens · ★4.50 · 1 bedroom · 1 bed · 1 bath,512596769,Isabel,19478,Flushing,Queens,40.76051426,-73.8317358,Private room,1,1 bath,1,1,4,19658,1,0,2023,2023,1,0,63.42
5285,857149923543625088,Rental unit in New York · 3 bedrooms · 4 beds · 2 baths,450580547,Hannah M.,19072,Murray Hill,Manhattan,40.74455,-73.97347,Entire home/apt,8,2 baths,3,4,0,NA,2,0,2023,2022,1,0,581.35
5286,833588625708953984,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,35971612,Travis,16602,Windsor Terrace,Brooklyn,40.65181879,-73.97331912,Entire home/apt,2,1 bath,1,1,1,19476,1,0,2023,2015,1,0,162.10
5287,772413024829163264,Rental unit in The Bronx · ★3.33 · 1 bedroom · 2 beds · 1.5 baths,10573404,Joyce,16050,Woodlawn,Bronx,40.8970372,-73.8629946,Entire home/apt,4,1.5 baths,1,2,3,19470,1.5,0,2023,2013,1,0,170.74
5288,912231103536012928,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,450580547,Hannah M.,19072,Midtown,Manhattan,40.76565204,-73.98205514,Entire home/apt,4,1 bath,2,2,1,19635,1,0,2023,2022,1,1,379.58
5289,713666857948299904,Rental unit in New York · ★4.79 · 2 bedrooms · 2 beds · 2 baths,48628501,Josh,16748,Upper East Side,Manhattan,40.76294,-73.95895,Entire home/apt,6,2 baths,2,2,14,19477,2,0,2023,2015,1,0,432.50
5290,755020830342939904,Rental unit in New York · Studio · 1 bed · 1 bath,450580547,Hannah M.,19072,Midtown,Manhattan,40.75434,-73.9672,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2022,1,1,306.40
5291,835566525094409984,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,19376,Tribeca,Manhattan,40.71487415,-74.00961658,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2023,1,1,356.68
5292,633168575271694976,Guest suite in Queens · ★4.71 · 1 bedroom · 1 bed · 1 bath,6324250,Linh,15835,Flushing,Queens,40.75036,-73.80607,Entire home/apt,2,1 bath,1,1,7,19600,1,0,2023,2013,1,0,114.33
5293,808630627122603136,Condo in New York · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,19017,Midtown,Manhattan,40.75242247,-73.97360927,Entire home/apt,4,1 bath,1,2,0,NA,1,0,2023,2022,1,1,365.78
5294,553472206682115136,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 bath,15031128,Alexis,16193,Brooklyn Heights,Brooklyn,40.69737,-73.99161,Entire home/apt,2,1 bath,1,1,15,19346,1,0,2022,2014,1,0,228.65
5295,617499038697675520,Rental unit in Brooklyn · ★4.98 · 1 bedroom · 1 bed · 1 private bath,51913277,Andrada,16790,Sunset Park,Brooklyn,40.65653,-74.00497,Private room,2,1 private bath,1,1,110,19637,1,0,2023,2015,1,0,123.82
5296,990367,Rental unit in New York · ★4.32 · 1 bedroom · 2 beds · 1 bath,5438325,Lauri,15776,Harlem,Manhattan,40.8066,-73.94861,Entire home/apt,2,1 bath,1,2,28,18263,1,0,2020,2013,1,0,82.41
5297,45172689,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Upper West Side,Manhattan,40.80059,-73.96312,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,0,120.63
5298,768469248929332224,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,348961337,Joaquin,18419,East New York,Brooklyn,40.6690373,-73.8878795,Private room,1,1 shared bath,1,1,0,NA,1,1,2022.8,2020,0,0,61.29
5299,745647050744624768,Home in Queens · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,194377255,Goce,17690,East Elmhurst,Queens,40.76124831,-73.88358034,Private room,2,1 shared bath,1,1,42,19618,1,1,2023,2018,0,0,72.48
5300,940579979014387456,Guesthouse in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1 private bath,517874537,Kirk,19510,Canarsie,Brooklyn,40.64412058,-73.9051396,Private room,2,1 private bath,1,1,12,19660,1,0,2023,2023,1,0,111.04
5301,804005827316122880,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,478513445,Santiago,19242,East Harlem,Manhattan,40.79241,-73.94011,Private room,1,1 shared bath,1,1,2,19598,1,1,2023,2022,0,0,98.96
5302,15037251,Rental unit in New York · ★4.83 · 1 bedroom · 2 beds · 1 bath,94974597,Desi,17057,Upper West Side,Manhattan,40.77179,-73.98226,Private room,2,1 bath,1.6,2,146,18331,1,0,2020,2016,1,0,207.69
5303,803488091392976640,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,267702696,Alejandro,18057,Flatbush,Brooklyn,40.63937441,-73.95473801,Private room,1,1 shared bath,1,1,15,19605,1,1,2023,2019,0,0,73.10
5304,30367591,Serviced apartment in New York · 1 bedroom · 1 bed · 1 shared bath,68871239,Carol,16916,Hell's Kitchen,Manhattan,40.7579,-73.99125,Private room,1,1 shared bath,1,1,0,NA,1,1,2022.8,2016,0,0,133.94
5305,979007107482059648,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 2 baths,536808429,Kristina,19612,Bedford-Stuyvesant,Brooklyn,40.68854,-73.94959,Private room,2,2 baths,1.4,1,0,NA,2,0,2023,2023,1,0,222.15
5306,608073586104603136,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,19303369,Hiroki,16283,Astoria,Queens,40.77345,-73.92817,Private room,1,1 shared bath,1.4,1,1,19324,1,1,2022,2014,0,0,89.45
5307,808631814620049408,Condo in New York · 2 bedrooms · 3 beds · 2 baths,442029804,Live Suite,19017,Midtown,Manhattan,40.75183807,-73.9719561,Entire home/apt,6,2 baths,2,3,0,NA,2,0,2023,2022,1,1,528.74
5308,581673232497281920,Condo in Queens · ★4.61 · 2 bedrooms · 2 beds · 1 bath,449343904,Kim,19064,Ditmars Steinway,Queens,40.77276,-73.90479,Entire home/apt,5,1 bath,2,2,18,19654,1,0,2023,2022,1,0,213.45
5309,6747685,Rental unit in New York · ★4.93 · 2 bedrooms · 2 beds · 2 baths,29769754,Tom,16516,NoHo,Manhattan,40.72784,-73.99428,Entire home/apt,5,2 baths,2,2,120,19278,2,0,2022,2015,1,0,471.81
5310,656702493943581440,Home in Queens · ★4.80 · 1 bedroom · 2 beds · 1 shared bath,42523215,Augustine,16672,Queens Village,Queens,40.72073,-73.73585,Private room,4,1 shared bath,1.4,2,5,19505,1,1,2023,2015,0,0,117.27
5311,959603104962841984,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 private bath,517568992,Rhea,19508,Hell's Kitchen,Manhattan,40.76135191,-73.99311274,Private room,2,1 private bath,1,1,6,19640,1,0,2023,2023,1,0,331.55
5312,963943014611508992,Rental unit in Brooklyn · 3 bedrooms · 3 beds · 1 bath,527078420,Sarah,19559,Bedford-Stuyvesant,Brooklyn,40.68514,-73.94341,Entire home/apt,1,1 bath,3,3,0,NA,1,0,2023,2023,1,0,192.48
5313,554272057299642048,Rental unit in Bronx · 1 bedroom · 1 bed · 1 bath,136508431,Regis,17340,Fieldston,Bronx,40.88747,-73.90401,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.2,2017,1,0,120.94
5314,634345238203851264,Loft in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,15860096,Khushboo,16212,Flatiron District,Manhattan,40.74193,-73.99094,Entire home/apt,4,1 bath,1,1,7,19295,1,0,2022,2014,1,0,295.77
5315,908109050801050112,Rental unit in New York · 3 bedrooms · 3 beds · 2 baths,476223618,Ali,19226,Harlem,Manhattan,40.8101,-73.94398,Entire home/apt,6,2 baths,3,3,0,NA,2,0,2023,2022,1,0,402.94
5316,832678698290604416,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,19376,Midtown,Manhattan,40.7450465,-73.98757203,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2023,1,1,309.37
5317,905154913221917056,Rental unit in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,416411139,Barrett,18841,Bushwick,Brooklyn,40.6975339,-73.92270429,Private room,2,1 shared bath,1,1,16,19656,1,1,2023,2021,0,0,93.11
